ID,total_price,tip
5901,51,.18
5902,15,.25
5903,42,.18
5904,24,.18
5905,30,.25
5906,15,.25
5907,24,.18
5908,18,.20
5909,41,.25
5910,48,.20
5911,22,.15
5912,33,.18
5913,42,.20
5914,21,.15
5915,47,.18
5916,39,.15
5917,39,.25
5918,32,.15
5919,45,.18
5920,42,.15
5921,10,.18
5922,15,.18
5923,30,.15
5924,32,.15
5925,33,.25
5926,24,.18
5927,28,.25
5928,45,.15
5929,18,.18
5930,32,.20
5931,40,.25
5932,30,.15
5933,32,.20
5934,41,.25
5935,40,.15
5936,27,.20
5937,49,.20
5938,28,.18
5939,47,.20
5940,42,.18
5941,34,.20
5942,18,.15
5943,28,.18
5944,36,.18
5945,27,.18
5946,40,.18
5947,39,.18
5948,21,.25
5949,54,.20
5950,32,.20
5951,21,.15
5952,39,.20
5953,19,.25
5954,54,.18
5955,21,.20
5956,41,.25
5957,42,.20
5958,35,.25
5959,32,.20
5960,27,.20
5961,34,.18
5962,17,.20
5963,21,.20
5964,56,.25
5965,65,.20
5966,44,.25
5967,15,.18
5968,70,.18
5969,24,.18
5970,27,.20
5971,60,.18
5972,39,.25
5973,50,.18
5974,29,.15
5975,24,.18
5976,24,.20
5977,42,.25
5978,51,.15
5979,15,.20
5980,27,.15
5981,26,.20
5982,25,.15
5983,26,.20
5984,59,.18
5985,50,.20
5986,34,.25
5987,42,.18
5988,12,.18
5989,22,.20
5990,33,.18
5991,50,.20
5992,30,.25
5993,24,.18
5994,15,.18
5995,31,.18
5996,36,.15
5997,26,.18
5998,30,.18
5999,15,.20
6000,24,.25
6001,30,.18
6002,30,.15
6003,36,.15
6004,54,.20
6005,42,.18
6006,33,.18
6007,29,.18
6008,47,.18
6009,46,.25
6010,21,.18
6011,51,.25
6012,21,.15
6013,12,.15
6014,41,.15
6015,30,.15
6016,21,.20
6017,38,.15
6018,26,.18
6019,36,.20
6020,26,.18
6021,12,.18
6022,36,.25
6023,32,.25
6024,18,.18
6025,16,.25
6026,27,.15
6027,26,.20
6028,9,.25
6029,35,.25
6030,33,.25
6031,30,.20
6032,34,.18
6033,50,.20
6034,10,.25
6035,67,.18
6036,18,.25
6037,58,.20
6038,57,.18
6039,30,.15
6040,53,.18
6041,27,.20
6042,42,.15
6043,26,.15
6044,18,.25
6045,24,.20
6046,25,.15
6047,38,.20
6048,35,.18
6049,23,.20
6050,62,.25
6051,32,.18
6052,36,.25
6053,21,.15
6054,22,.18
6055,48,.25
6056,21,.15
6057,35,.15
6058,13,.18
6059,18,.18
6060,43,.15
6061,18,.18
6062,42,.20
6063,15,.18
6064,39,.15
6065,30,.15
6066,48,.25
6067,26,.18
6068,47,.15
6069,42,.18
6070,18,.15
6071,38,.18
6072,36,.18
6073,26,.20
6074,53,.25
6075,43,.15
6076,31,.18
6077,50,.20
6078,48,.25
6079,19,.18
6080,35,.18
6081,30,.15
6082,37,.20
6083,32,.15
6084,36,.20
6085,39,.18
6086,21,.25
6087,24,.18
6088,30,.20
6089,49,.15
6090,39,.25
6091,18,.18
6092,54,.18
6093,24,.20
6094,30,.25
6095,45,.15
6096,22,.15
6097,18,.20
6098,36,.20
6099,59,.18
6100,28,.15
6101,44,.18
6102,31,.18
6103,34,.15
6104,48,.18
6105,34,.15
6106,16,.25
6107,20,.15
6108,40,.15
6109,60,.18
6110,24,.25
6111,50,.15
6112,57,.15
6113,21,.20
6114,29,.20
6115,60,.20
6116,17,.25
6117,25,.20
6118,41,.15
6119,29,.15
6120,24,.25
6121,25,.15
6122,35,.18
6123,44,.18
6124,15,.15
6125,32,.20
6126,28,.18
6127,23,.18
6128,37,.20
6129,28,.20
6130,31,.25
6131,33,.25
6132,24,.20
6133,33,.15
6134,28,.15
6135,36,.15
6136,19,.20
6137,32,.15
6138,15,.25
6139,18,.20
6140,22,.18
6141,41,.15
6142,26,.25
6143,45,.25
6144,33,.15
6145,39,.20
6146,50,.15
6147,47,.20
6148,50,.15
6149,39,.25
6150,33,.18
6151,40,.25
6152,25,.25
6153,30,.18
6154,33,.25
6155,12,.20
6156,33,.25
6157,54,.18
6158,21,.15
6159,47,.20
6160,43,.15
6161,26,.20
6162,39,.25
6163,45,.20
6164,39,.15
6165,45,.18
6166,32,.15
6167,26,.18
6168,40,.25
6169,30,.15
6170,45,.15
6171,11,.25
6172,26,.18
6173,23,.15
6174,52,.20
6175,30,.25
6176,24,.18
6177,16,.18
6178,52,.18
6179,36,.25
6180,33,.25
6181,38,.15
6182,40,.25
6183,24,.15
6184,27,.25
6185,25,.20
6186,21,.20
6187,21,.20
6188,29,.20
6189,20,.25
6190,44,.15
6191,22,.25
6192,50,.18
6193,37,.25
6194,36,.18
6195,21,.15
6196,39,.25
6197,24,.15
6198,40,.20
6199,20,.15
6200,22,.20
6201,54,.20
6202,21,.15
6203,40,.18
6204,48,.25
6205,22,.15
6206,36,.15
6207,23,.20
6208,28,.20
6209,12,.15
6210,22,.20
6211,34,.15
6212,16,.15
6213,18,.18
6214,18,.18
6215,15,.15
6216,34,.15
6217,42,.18
6218,23,.18
6219,18,.20
6220,34,.20
6221,18,.25
6222,36,.25
6223,15,.15
6224,60,.18
6225,36,.18
6226,54,.25
6227,27,.15
6228,46,.20
6229,39,.18
6230,46,.25
6231,21,.18
6232,30,.15
6233,33,.25
6234,18,.25
6235,47,.20
6236,21,.20
6237,59,.15
6238,29,.15
6239,37,.18
6240,27,.15
6241,21,.18
6242,50,.18
6243,33,.15
6244,27,.18
6245,49,.18
6246,42,.20
6247,58,.20
6248,36,.25
6249,26,.25
6250,14,.15
6251,52,.18
6252,35,.25
6253,17,.20
6254,36,.15
6255,9,.18
6256,23,.15
6257,12,.25
6258,28,.20
6259,45,.18
6260,33,.25
6261,9,.18
6262,29,.15
6263,26,.20
6264,52,.15
6265,42,.20
6266,21,.18
6267,39,.25
6268,21,.15
6269,47,.18
6270,22,.18
6271,32,.25
6272,21,.20
6273,26,.25
6274,24,.25
6275,23,.25
6276,61,.18
6277,42,.25
6278,18,.20
6279,43,.25
6280,15,.15
6281,21,.18
6282,30,.25
6283,24,.25
6284,49,.15
6285,11,.25
6286,27,.20
6287,21,.18
6288,30,.25
6289,36,.15
6290,18,.20
6291,30,.20
6292,32,.18
6293,75,.18
6294,21,.15
6295,15,.15
6296,16,.18
6297,22,.18
6298,20,.18
6299,11,.18
6300,24,.25
6301,28,.18
6302,24,.25
6303,22,.20
6304,42,.25
6305,37,.15
6306,45,.15
6307,52,.18
6308,48,.18
6309,62,.18
6310,11,.15
6311,25,.15
6312,24,.18
6313,27,.20
6314,21,.25
6315,33,.18
6316,15,.20
6317,34,.18
6318,36,.20
6319,37,.18
6320,9,.25
6321,40,.15
6322,48,.15
6323,24,.18
6324,24,.18
6325,74,.18
6326,35,.25
6327,31,.25
6328,34,.18
6329,39,.20
6330,14,.15
6331,21,.20
6332,35,.25
6333,38,.25
6334,12,.18
6335,24,.20
6336,36,.25
6337,28,.15
6338,35,.18
6339,54,.25
6340,38,.20
6341,15,.15
6342,17,.18
6343,38,.18
6344,59,.25
6345,41,.15
6346,25,.20
6347,41,.20
6348,48,.25
6349,44,.15
6350,24,.15
6351,26,.18
6352,25,.18
6353,65,.25
6354,27,.25
6355,68,.25
6356,54,.25
6357,18,.18
6358,27,.15
6359,24,.15
6360,28,.15
6361,18,.18
6362,42,.18
6363,30,.20
6364,24,.25
6365,12,.20
6366,41,.18
6367,44,.20
6368,18,.18
6369,59,.18
6370,24,.25
6371,53,.15
6372,48,.25
6373,11,.25
6374,39,.25
6375,45,.20
6376,48,.18
6377,34,.15
6378,49,.25
6379,39,.18
6380,21,.15
6381,63,.25
6382,30,.20
6383,21,.25
6384,54,.20
6385,12,.15
6386,26,.18
6387,18,.15
6388,24,.18
6389,16,.20
6390,22,.18
6391,50,.25
6392,56,.15
6393,26,.18
6394,32,.25
6395,18,.25
6396,33,.20
6397,39,.25
6398,21,.25
6399,19,.18
6400,32,.20
6401,18,.15
6402,24,.15
6403,9,.25
6404,33,.15
6405,12,.15
6406,31,.18
6407,26,.15
6408,33,.20
6409,48,.20
6410,29,.15
6411,12,.25
6412,22,.25
6413,21,.18
6414,24,.25
6415,53,.15
6416,42,.15
6417,53,.20
6418,42,.20
6419,33,.18
6420,18,.15
6421,34,.25
6422,45,.25
6423,24,.15
6424,17,.25
6425,48,.18
6426,25,.18
6427,31,.20
6428,49,.18
6429,41,.25
6430,9,.15
6431,26,.20
6432,18,.20
6433,29,.18
6434,57,.20
6435,36,.25
6436,15,.20
6437,33,.25
6438,16,.15
6439,17,.25
6440,47,.25
6441,21,.15
6442,48,.18
6443,33,.20
6444,31,.20
6445,34,.25
6446,15,.18
6447,33,.15
6448,21,.20
6449,16,.20
6450,48,.15
6451,30,.18
6452,25,.18
6453,43,.20
6454,34,.15
6455,24,.15
6456,30,.20
6457,68,.18
6458,9,.18
6459,14,.18
6460,54,.25
6461,27,.25
6462,27,.20
6463,36,.25
6464,36,.25
6465,27,.25
6466,40,.25
6467,45,.25
6468,41,.15
6469,24,.25
6470,54,.18
6471,18,.25
6472,55,.18
6473,38,.18
6474,39,.15
6475,42,.18
6476,12,.20
6477,24,.15
6478,30,.25
6479,30,.18
6480,41,.25
6481,24,.25
6482,31,.18
6483,17,.25
6484,25,.20
6485,33,.15
6486,31,.18
6487,35,.15
6488,24,.25
6489,33,.20
6490,18,.25
6491,24,.18
6492,25,.20
6493,31,.25
6494,41,.20
6495,27,.25
6496,16,.18
6497,39,.20
6498,9,.20
6499,12,.18
6500,30,.18
6501,36,.18
6502,33,.15
6503,45,.18
6504,23,.25
6505,39,.20
6506,18,.20
6507,22,.20
6508,23,.20
6509,38,.25
6510,34,.15
6511,21,.25
6512,31,.15
6513,36,.15
6514,15,.18
6515,12,.20
6516,38,.25
6517,22,.15
6518,40,.20
6519,40,.25
6520,44,.25
6521,18,.20
6522,41,.18
6523,21,.15
6524,66,.18
6525,46,.15
6526,27,.15
6527,46,.15
6528,42,.15
6529,46,.25
6530,12,.18
6531,27,.15
6532,18,.20
6533,15,.18
6534,18,.15
6535,27,.18
6536,45,.15
6537,29,.20
6538,32,.20
6539,39,.15
6540,42,.25
6541,32,.18
6542,52,.15
6543,54,.20
6544,46,.25
6545,42,.25
6546,24,.25
6547,33,.15
6548,21,.15
6549,33,.25
6550,27,.15
6551,27,.15
6552,18,.18
6553,30,.18
6554,27,.25
6555,24,.18
6556,45,.18
6557,43,.18
6558,32,.15
6559,32,.18
6560,47,.18
6561,29,.15
6562,24,.15
6563,36,.20
6564,34,.18
6565,30,.25
6566,12,.15
6567,44,.20
6568,27,.15
6569,39,.18
6570,18,.18
6571,15,.15
6572,40,.25
6573,21,.18
6574,33,.15
6575,42,.18
6576,18,.15
6577,27,.25
6578,36,.15
6579,49,.18
6580,41,.15
6581,51,.20
6582,36,.20
6583,27,.20
6584,24,.15
6585,30,.20
6586,29,.25
6587,33,.15
6588,88,.15
6589,20,.20
6590,33,.25
6591,36,.15
6592,43,.15
6593,35,.18
6594,18,.25
6595,39,.18
6596,56,.25
6597,50,.25
6598,27,.20
6599,32,.25
6600,24,.15
6601,22,.20
6602,34,.25
6603,21,.15
6604,24,.18
6605,42,.20
6606,30,.18
6607,22,.20
6608,23,.25
6609,44,.18
6610,28,.15
6611,30,.15
6612,38,.20
6613,25,.15
6614,17,.25
6615,27,.20
6616,36,.18
6617,26,.15
6618,37,.18
6619,57,.15
6620,41,.18
6621,12,.25
6622,39,.20
6623,18,.18
6624,34,.15
6625,20,.25
6626,10,.20
6627,36,.25
6628,50,.25
6629,38,.25
6630,24,.15
6631,30,.15
6632,18,.15
6633,31,.25
6634,27,.15
6635,67,.15
6636,46,.18
6637,18,.25
6638,43,.18
6639,63,.18
6640,54,.15
6641,42,.18
6642,48,.20
6643,35,.15
6644,22,.25
6645,29,.18
6646,16,.20
6647,16,.25
6648,60,.18
6649,18,.18
6650,18,.20
6651,30,.18
6652,35,.18
6653,21,.25
6654,33,.20
6655,30,.20
6656,40,.18
6657,37,.18
6658,35,.18
6659,15,.20
6660,42,.15
6661,27,.18
6662,50,.25
6663,33,.20
6664,43,.18
6665,21,.25
6666,15,.20
6667,20,.25
6668,12,.18
6669,30,.25
6670,9,.15
6671,25,.20
6672,50,.18
6673,15,.15
6674,30,.15
6675,57,.15
6676,36,.20
6677,48,.25
6678,42,.18
6679,30,.18
6680,37,.15
6681,29,.25
6682,27,.15
6683,35,.18
6684,32,.18
6685,18,.15
6686,12,.15
6687,23,.25
6688,27,.20
6689,26,.20
6690,26,.20
6691,21,.25
6692,39,.18
6693,18,.25
6694,45,.15
6695,43,.20
6696,17,.25
6697,16,.25
6698,33,.25
6699,18,.15
6700,25,.20
6701,35,.20
6702,47,.25
6703,36,.20
6704,42,.18
6705,30,.20
6706,12,.15
6707,28,.20
6708,21,.20
6709,30,.18
6710,28,.18
6711,43,.25
6712,11,.20
6713,9,.18
6714,53,.20
6715,33,.25
6716,44,.15
6717,12,.20
6718,43,.20
6719,24,.25
6720,15,.18
6721,24,.25
6722,35,.18
6723,31,.20
6724,45,.15
6725,49,.25
6726,35,.20
6727,50,.15
6728,18,.18
6729,22,.18
6730,38,.20
6731,42,.18
6732,27,.18
6733,31,.20
6734,39,.25
6735,9,.18
6736,37,.25
6737,31,.18
6738,21,.20
6739,26,.18
6740,27,.18
6741,35,.18
6742,30,.15
6743,57,.15
6744,36,.15
6745,53,.20
6746,12,.20
6747,21,.25
6748,24,.20
6749,40,.18
6750,55,.25
6751,30,.18
6752,51,.25
6753,33,.18
6754,15,.25
6755,21,.18
6756,36,.15
6757,30,.15
6758,32,.18
6759,40,.18
6760,24,.25
6761,18,.18
6762,42,.25
6763,50,.15
6764,38,.18
6765,41,.20
6766,34,.15
6767,12,.20
6768,44,.15
6769,24,.25
6770,15,.20
6771,50,.25
6772,29,.25
6773,42,.15
6774,66,.25
6775,57,.25
6776,49,.18
6777,18,.18
6778,34,.25
6779,38,.25
6780,22,.15
6781,39,.18
6782,32,.15
6783,21,.15
6784,25,.20
6785,28,.20
6786,64,.20
6787,32,.25
6788,22,.20
6789,32,.18
6790,30,.15
6791,16,.18
6792,22,.18
6793,62,.18
6794,36,.15
6795,30,.25
6796,24,.25
6797,50,.20
6798,53,.18
6799,18,.18
6800,38,.15
6801,30,.25
6802,36,.15
6803,19,.20
6804,23,.20
6805,21,.25
6806,32,.18
6807,45,.20
6808,12,.18
6809,17,.18
6810,15,.18
6811,26,.15
6812,21,.18
6813,32,.20
6814,15,.18
6815,46,.15
6816,30,.15
6817,54,.18
6818,24,.15
6819,54,.18
6820,32,.15
6821,35,.25
6822,50,.18
6823,17,.18
6824,24,.20
6825,30,.20
6826,46,.18
6827,29,.25
6828,42,.15
6829,31,.20
6830,33,.20
6831,29,.20
6832,26,.25
6833,39,.25
6834,24,.25
6835,53,.25
6836,29,.15
6837,43,.15
6838,24,.20
6839,24,.18
6840,42,.18
6841,15,.15
6842,26,.20
6843,30,.15
6844,22,.25
6845,35,.18
6846,12,.18
6847,43,.18
6848,6,.25
6849,24,.18
6850,15,.25
6851,32,.15
6852,17,.15
6853,30,.18
6854,46,.18
6855,30,.25
6856,41,.20
6857,42,.20
6858,51,.25
6859,38,.20
6860,18,.18
6861,29,.15
6862,39,.20
6863,31,.18
6864,11,.18
6865,39,.25
6866,23,.25
6867,6,.20
6868,36,.15
6869,68,.18
6870,20,.15
6871,33,.15
6872,9,.25
6873,41,.25
6874,22,.25
6875,31,.15
6876,52,.15
6877,21,.25
6878,24,.25
6879,22,.15
6880,46,.25
6881,18,.20
6882,46,.15
6883,16,.18
6884,15,.18
6885,45,.18
6886,28,.25
6887,24,.18
6888,24,.25
6889,35,.20
6890,34,.15
6891,45,.25
6892,49,.15
6893,41,.18
6894,30,.20
6895,43,.20
6896,43,.20
6897,21,.25
6898,33,.18
6899,31,.18
6900,24,.25
6901,30,.25
6902,48,.15
6903,33,.18
6904,31,.25
6905,39,.20
6906,62,.15
6907,25,.15
6908,33,.15
6909,48,.18
6910,44,.25
6911,18,.25
6912,34,.25
6913,24,.18
6914,30,.15
6915,36,.15
6916,39,.20
6917,38,.18
6918,42,.18
6919,52,.18
6920,50,.20
6921,26,.20
6922,38,.15
6923,55,.20
6924,18,.20
6925,23,.15
6926,27,.25
6927,46,.18
6928,25,.25
6929,22,.20
6930,38,.20
6931,30,.25
6932,60,.18
6933,18,.25
6934,43,.15
6935,17,.18
6936,27,.20
6937,33,.18
6938,28,.25
6939,42,.18
6940,32,.25
6941,54,.20
6942,38,.20
6943,47,.20
6944,21,.20
6945,52,.18
6946,39,.25
6947,30,.25
6948,24,.20
6949,30,.15
6950,24,.18
6951,25,.18
6952,24,.20
6953,45,.15
6954,32,.20
6955,34,.20
6956,30,.18
6957,30,.20
6958,39,.18
6959,47,.15
6960,38,.18
6961,59,.20
6962,12,.15
6963,45,.20
6964,21,.18
6965,23,.18
6966,42,.18
6967,29,.18
6968,43,.15
6969,36,.20
6970,36,.20
6971,29,.18
6972,26,.25
6973,24,.15
6974,24,.15
6975,38,.20
6976,55,.20
6977,16,.20
6978,45,.20
6979,30,.25
6980,30,.18
6981,30,.15
6982,39,.15
6983,44,.15
6984,54,.18
6985,15,.25
6986,21,.15
6987,39,.20
6988,55,.18
6989,36,.15
6990,12,.18
6991,22,.18
6992,32,.18
6993,22,.15
6994,35,.15
6995,24,.25
6996,16,.25
6997,31,.18
6998,8,.18
6999,20,.25
7000,15,.18
7001,33,.15
7002,45,.18
7003,16,.15
7004,17,.18
7005,51,.15
7006,39,.18
7007,39,.25
7008,30,.20
7009,45,.25
7010,33,.20
7011,23,.18
7012,24,.15
7013,12,.25
7014,18,.20
7015,28,.20
7016,54,.25
7017,18,.25
7018,33,.25
7019,26,.15
7020,18,.20
7021,24,.25
7022,30,.20
7023,21,.18
7024,56,.20
7025,21,.18
7026,60,.20
7027,42,.25
7028,36,.15
7029,24,.18
7030,36,.18
7031,26,.18
7032,24,.20
7033,17,.15
7034,26,.18
7035,12,.15
7036,33,.18
7037,22,.18
7038,33,.18
7039,18,.25
7040,17,.20
7041,42,.15
7042,23,.25
7043,52,.18
7044,13,.25
7045,28,.25
7046,21,.15
7047,47,.15
7048,18,.15
7049,21,.18
7050,12,.25
7051,16,.15
7052,36,.20
7053,12,.15
7054,30,.15
7055,35,.18
7056,41,.20
7057,35,.18
7058,30,.20
7059,17,.25
7060,46,.20
7061,30,.20
7062,33,.25
7063,50,.18
7064,42,.15
7065,46,.18
7066,24,.15
7067,38,.20
7068,21,.15
7069,21,.25
7070,32,.18
7071,51,.20
7072,15,.20
7073,25,.18
7074,29,.20
7075,52,.25
7076,22,.18
7077,30,.18
7078,33,.15
7079,18,.25
7080,21,.20
7081,28,.25
7082,38,.20
7083,16,.15
7084,44,.15
7085,44,.20
7086,30,.15
7087,18,.15
7088,32,.20
7089,30,.15
7090,39,.25
7091,45,.18
7092,26,.15
7093,13,.15
7094,45,.18
7095,57,.15
7096,49,.25
7097,30,.18
7098,52,.20
7099,41,.18
7100,24,.25
7101,39,.20
7102,36,.18
7103,56,.18
7104,35,.20
7105,14,.20
7106,54,.15
7107,65,.20
7108,36,.25
7109,26,.18
7110,24,.20
7111,36,.25
7112,54,.20
7113,39,.25
7114,30,.25
7115,40,.20
7116,38,.15
7117,34,.15
7118,36,.18
7119,27,.25
7120,39,.20
7121,19,.20
7122,16,.15
7123,42,.18
7124,23,.25
7125,26,.18
7126,30,.15
7127,18,.15
7128,16,.25
7129,39,.25
7130,24,.15
7131,36,.18
7132,45,.25
7133,40,.18
7134,21,.20
7135,46,.18
7136,18,.20
7137,30,.18
7138,31,.18
7139,57,.18
7140,17,.20
7141,11,.25
7142,12,.25
7143,35,.18
7144,48,.15
7145,18,.15
7146,33,.20
7147,50,.18
7148,21,.18
7149,12,.15
7150,45,.25
7151,9,.25
7152,38,.20
7153,28,.18
7154,15,.25
7155,27,.20
7156,39,.20
7157,48,.25
7158,21,.18
7159,28,.18
7160,32,.25
7161,36,.25
7162,24,.20
7163,17,.18
7164,45,.18
7165,46,.20
7166,32,.25
7167,12,.15
7168,47,.18
7169,32,.25
7170,20,.25
7171,52,.18
7172,24,.15
7173,41,.18
7174,30,.18
7175,25,.15
7176,40,.25
7177,36,.25
7178,23,.18
7179,32,.15
7180,56,.18
7181,41,.18
7182,26,.18
7183,32,.20
7184,21,.18
7185,24,.25
7186,35,.15
7187,30,.20
7188,31,.20
7189,21,.15
7190,16,.25
7191,9,.18
7192,54,.18
7193,51,.18
7194,60,.15
7195,18,.15
7196,47,.25
7197,15,.15
7198,18,.20
7199,28,.15
7200,36,.25
7201,33,.25
7202,27,.18
7203,34,.18
7204,54,.15
7205,37,.20
7206,12,.20
7207,49,.15
7208,41,.25
7209,48,.20
7210,9,.15
7211,21,.20
7212,24,.15
7213,27,.25
7214,26,.18
7215,18,.20
7216,33,.15
7217,27,.25
7218,30,.20
7219,24,.18
7220,56,.25
7221,42,.18
7222,26,.18
7223,18,.20
7224,12,.20
7225,48,.20
7226,48,.18
7227,34,.25
7228,21,.20
7229,42,.15
7230,22,.15
7231,80,.18
7232,19,.15
7233,30,.20
7234,12,.20
7235,18,.18
7236,49,.20
7237,51,.25
7238,24,.20
7239,23,.15
7240,18,.15
7241,36,.18
7242,38,.25
7243,38,.15
7244,30,.25
7245,43,.25
7246,8,.25
7247,24,.18
7248,35,.18
7249,18,.15
7250,34,.15
7251,26,.25
7252,22,.20
7253,21,.25
7254,24,.15
7255,18,.15
7256,41,.18
7257,12,.20
7258,37,.15
7259,27,.15
7260,30,.15
7261,38,.18
7262,60,.20
7263,18,.20
7264,42,.20
7265,63,.25
7266,33,.15
7267,53,.20
7268,51,.20
7269,30,.25
7270,34,.15
7271,36,.18
7272,42,.15
7273,36,.18
7274,52,.18
7275,27,.15
7276,34,.20
7277,24,.20
7278,22,.20
7279,35,.25
7280,39,.15
7281,12,.20
7282,15,.20
7283,27,.15
7284,9,.18
7285,24,.15
7286,24,.15
7287,27,.20
7288,30,.15
7289,36,.15
7290,30,.20
7291,21,.18
7292,34,.20
7293,36,.20
7294,28,.20
7295,61,.15
7296,45,.20
7297,48,.18
7298,33,.15
7299,35,.18
7300,64,.18
7301,36,.18
7302,21,.15
7303,42,.18
7304,47,.18
7305,47,.15
7306,24,.18
7307,24,.20
7308,44,.18
7309,21,.20
7310,25,.18
7311,25,.20
7312,24,.25
7313,50,.25
7314,15,.18
7315,24,.15
7316,39,.15
7317,24,.25
7318,36,.20
7319,31,.20
7320,29,.20
7321,44,.18
7322,64,.15
7323,48,.20
7324,12,.20
7325,42,.18
7326,36,.20
7327,33,.18
7328,22,.15
7329,15,.20
7330,51,.15
7331,30,.15
7332,25,.25
7333,36,.18
7334,12,.18
7335,49,.18
7336,34,.25
7337,29,.20
7338,54,.15
7339,53,.20
7340,15,.25
7341,30,.25
7342,27,.18
7343,18,.15
7344,18,.25
7345,24,.20
7346,44,.15
7347,24,.20
7348,76,.18
7349,26,.25
7350,27,.15
7351,22,.20
7352,9,.20
7353,48,.20
7354,40,.18
7355,44,.25
7356,21,.25
7357,33,.15
7358,39,.15
7359,20,.25
7360,12,.18
7361,40,.25
7362,30,.25
7363,43,.25
7364,24,.18
7365,55,.20
7366,47,.20
7367,24,.18
7368,21,.25
7369,38,.25
7370,40,.18
7371,18,.18
7372,35,.15
7373,22,.15
7374,23,.20
7375,36,.25
7376,30,.20
7377,26,.15
7378,37,.25
7379,45,.15
7380,41,.25
7381,36,.25
7382,36,.25
7383,21,.18
7384,24,.15
7385,40,.15
7386,24,.18
7387,27,.18
7388,39,.25
7389,31,.25
7390,21,.20
7391,43,.20
7392,27,.25
7393,24,.20
7394,17,.25
7395,40,.15
7396,36,.15
7397,30,.15
7398,39,.15
7399,39,.15
7400,21,.20
7401,43,.15
7402,39,.25
7403,20,.20
7404,38,.20
7405,17,.20
7406,35,.15
7407,28,.15
7408,44,.20
7409,54,.20
7410,44,.15
7411,27,.20
7412,12,.20
7413,24,.25
7414,33,.15
7415,59,.15
7416,42,.20
7417,35,.25
7418,24,.25
7419,12,.18
7420,19,.18
7421,40,.15
7422,15,.25
7423,44,.18
7424,30,.18
7425,21,.25
7426,33,.18
7427,38,.15
7428,18,.25
7429,18,.18
7430,46,.18
7431,32,.15
7432,33,.25
7433,24,.18
7434,21,.15
7435,42,.18
7436,18,.15
7437,33,.15
7438,15,.25
7439,30,.20
7440,41,.15
7441,37,.18
7442,22,.25
7443,25,.18
7444,10,.20
7445,36,.25
7446,15,.25
7447,28,.25
7448,24,.20
7449,12,.15
7450,60,.25
7451,18,.15
7452,24,.20
7453,19,.18
7454,24,.18
7455,18,.15
7456,23,.15
7457,36,.18
7458,60,.20
7459,24,.20
7460,39,.25
7461,32,.18
7462,15,.15
7463,36,.20
7464,27,.15
7465,46,.25
7466,11,.15
7467,24,.15
7468,36,.25
7469,28,.18
7470,52,.20
7471,34,.18
7472,24,.20
7473,54,.15
7474,36,.25
7475,56,.15
7476,48,.18
7477,46,.15
7478,12,.20
7479,54,.20
7480,13,.25
7481,27,.18
7482,24,.15
7483,23,.18
7484,29,.25
7485,24,.25
7486,24,.15
7487,29,.18
7488,30,.18
7489,11,.20
7490,38,.25
7491,18,.20
7492,17,.20
7493,56,.18
7494,24,.20
7495,25,.20
7496,18,.20
7497,20,.15
7498,36,.20
7499,27,.25
7500,37,.18
7501,26,.15
7502,35,.20
7503,36,.15
7504,48,.15
7505,31,.15
7506,24,.15
7507,44,.25
7508,24,.18
7509,35,.18
7510,23,.15
7511,12,.25
7512,26,.20
7513,50,.15
7514,23,.25
7515,43,.25
7516,26,.15
7517,31,.25
7518,16,.15
7519,27,.15
7520,32,.15
7521,62,.20
7522,42,.25
7523,53,.20
7524,19,.25
7525,52,.18
7526,12,.20
7527,30,.25
7528,34,.15
7529,38,.20
7530,35,.15
7531,36,.25
7532,33,.20
7533,27,.15
7534,24,.15
7535,18,.18
7536,32,.18
7537,40,.15
7538,70,.25
7539,33,.18
7540,51,.18
7541,26,.25
7542,50,.20
7543,56,.15
7544,42,.18
7545,27,.15
7546,36,.18
7547,50,.15
7548,23,.25
7549,12,.15
7550,38,.15
7551,47,.15
7552,29,.18
7553,28,.20
7554,30,.15
7555,9,.18
7556,25,.20
7557,11,.18
7558,24,.18
7559,50,.20
7560,46,.18
7561,48,.25
7562,48,.25
7563,9,.18
7564,32,.25
7565,50,.20
7566,72,.20
7567,45,.18
7568,40,.25
7569,21,.15
7570,24,.18
7571,30,.18
7572,15,.18
7573,45,.25
7574,42,.25
7575,18,.15
7576,22,.20
7577,37,.25
7578,15,.20
7579,19,.20
7580,51,.25
7581,36,.15
7582,18,.18
7583,52,.25
7584,30,.20
7585,40,.15
7586,36,.25
7587,46,.25
7588,37,.18
7589,25,.20
7590,33,.18
7591,24,.20
7592,18,.20
7593,38,.25
7594,70,.15
7595,24,.15
7596,25,.15
7597,30,.18
7598,40,.25
7599,15,.18
7600,44,.20
7601,33,.15
7602,18,.25
7603,31,.18
7604,12,.20
7605,12,.18
7606,47,.25
7607,11,.15
7608,21,.20
7609,66,.18
7610,35,.25
7611,36,.15
7612,21,.20
7613,18,.25
7614,35,.18
7615,31,.15
7616,26,.15
7617,21,.20
7618,18,.25
7619,30,.20
