bill_ID,bar,time,day
4702,Mr. Sizzles,22:18,Wednesday
4703,The Sea Star,11:14,Thursday
4704,The House of shields,22:45,Saturday
4705,The Fainting Goat,00:06,Friday
4706,Club Sugar Ray,13:27,Wednesday
4707,Canela Bistro and Wine Bar,11:12,Saturday
4708,Robert's Western World,19:38,Thursday
4709,Bus Stop,10:13,Sunday
4710,Aunt Charlie's Lounge,00:55,Sunday
4711,O'Malley's Bar,21:43,Tuesday
4712,Third Rail,00:42,Wednesday
4713,The Store,01:39,Monday
4714,Tempest,12:22,Thursday
4715,The Skylark Lounge,02:30,Friday
4716,The Admiral Benbow Inn,01:54,Saturday
4717,Winchester Tavern,01:39,Thursday
4718,Playaz Club,21:47,Monday
4719,Zam Zam,10:56,Saturday
4720,Hazel Southern Bar,02:45,Tuesday
4721,O'Malley's Bar,19:31,Saturday
4722,Jumbo's Clown Room,22:34,Wednesday
4723,Winchester Tavern,11:22,Saturday
4724,Paddy's Pub,13:03,Tuesday
4725,Tempest,17:42,Wednesday
4726,Bar San Pancho,22:41,Friday
4727,Forgery Bar,20:11,Monday
4728,The Dogg House,16:50,Monday
4729,Kozy Kar,00:48,Tuesday
4730,The Tiny Twister,23:21,Thursday
4731,Monaghan's Bar,12:24,Thursday
4732,Trick Dog,18:54,Monday
4733,Cajun Cabin,12:28,Monday
4734,The Tiny Twister,16:51,Tuesday
4735,Rickhouse,01:00,Monday
4736,The Hideout Theatre,19:40,Saturday
4737,The Chapel,22:10,Thursday
4738,The Green Dragon Inn,10:27,Thursday
4739,A Clean, Well-Lighted Place,17:50,Friday
4740,Local Edition,19:04,Monday
4741,The House of shields,12:26,Friday
4742,Burnt Toast,00:36,Saturday
4743,The Pitch and Roll,16:01,Monday
4744,The Gem Saloon,17:04,Monday
4745,Otto's Shrunken Head,21:39,Thursday
4746,The Skylark Lounge,13:36,Monday
4747,White Cap,23:38,Monday
4748,The Townsend,00:37,Sunday
4749,Barca City,16:29,Sunday
4750,Corner Tavern,16:28,Monday
4751,95 Slide,12:41,Wednesday
4752,Whitechapel,17:52,Sunday
4753,Union Square Sports Bar,17:33,Monday
4754,Bernie's Burger Bus,00:09,Tuesday
4755,Clydz,10:09,Sunday
4756,The Brick,16:41,Saturday
4757,Jalapeno Brothers,20:42,Monday
4758,Buddha Lounge,18:02,Thursday
4759,The Monk's Kettle,02:23,Monday
4760,Salty Squid,01:23,Saturday
4761,Monaghan's Bar,15:47,Friday
4762,Hot Bird,17:44,Monday
4763,Library Bar,11:27,Thursday
4764,Bus Stop,14:42,Friday
4765,Toronado,15:03,Thursday
4766,Volpe's,22:09,Sunday
4767,Full Circle Bar,02:02,Saturday
4768,Pacific Cocktail Haven,02:04,Thursday
4769,The Rolling Hunger,00:01,Friday
4770,The Admiral Benbow Inn,01:02,Monday
4771,Element,13:31,Monday
4772,Tabard Inn,14:22,Tuesday
4773,Library Bar,00:26,Wednesday
4774,Psycho Suzi's,12:27,Thursday
4775,Street Dips,02:21,Thursday
4776,Just Off Vine,01:21,Monday
4777,Element,18:46,Tuesday
4778,Charmaine's,21:03,Friday
4779,Smuggler's Cove,18:05,Monday
4780,Tempest,21:38,Monday
4781,The Rolling Hunger,14:06,Friday
4782,The Snakehole,11:39,Friday
4783,Aunt Charlie's Lounge,23:47,Wednesday
4784,Mos Eisley Cantina,10:30,Sunday
4785,Zam Zam,17:56,Tuesday
4786,Zam Zam,22:28,Monday
4787,Pacific Cocktail Haven,21:31,Thursday
4788,Just Off Vine,21:20,Friday
4789,Mikkeller Bar,01:28,Thursday
4790,Moe's Tavern,21:28,Friday
4791,Caribbean Breeze,18:31,Monday
4792,Element,21:12,Sunday
4793,Otto's Shrunken Head,14:48,Monday
4794,The Townsend,01:44,Friday
4795,Seven Grand,10:23,Friday
4796,Blondie's Bar,00:56,Sunday
4797,The Rolling Hunger,14:16,Saturday
4798,Last Call Bar,17:52,Friday
4799,Friends Bar,21:07,Monday
4800,The Townsend,23:39,Wednesday
4801,Murio's Trophy Room,01:25,Wednesday
4802,Lefty's Pub,02:37,Monday
4803,The Boxcar,18:17,Friday
4804,The Dexter Lake Club,16:01,Monday
4805,Mikkeller Bar,17:50,Friday
4806,The Starlight Room,19:14,Saturday
4807,Burgers Ya Heard,14:06,Wednesday
4808,Zeitgeist,22:42,Sunday
4809,Barca City,00:06,Sunday
4810,The Hog's Head Inn,21:45,Monday
4811,Resolute,15:25,Saturday
4812,Clydz,10:35,Friday
4813,Craft Pride,19:51,Thursday
4814,Resolute,15:05,Sunday
4815,The Crow & Crown,00:36,Friday
4816,Smog Cutter,16:24,Monday
4817,Fireside Bar,20:19,Friday
4818,Hard Times and Misery Saloon,18:05,Monday
4819,Brass Tracks,02:30,Friday
4820,Library Bar,10:08,Saturday
4821,Snake and Jake's Christmas Club Lounge,19:41,Monday
4822,Forgery Bar,21:33,Thursday
4823,1836 Grill,00:59,Friday
4824,Black Horse London Pub,00:03,Tuesday
4825,Death and Co,00:38,Tuesday
4826,Munden's Bar,23:38,Saturday
4827,Clock Bar,11:31,Sunday
4828,Bender's,11:17,Monday
4829,Mikkeller Bar,15:43,Friday
4830,The Jackalope,13:20,Saturday
4831,The Last Resort,10:37,Tuesday
4832,Psycho Suzi's,21:16,Thursday
4833,Craft Pride,22:36,Friday
4834,The Green Dragon Inn,11:32,Sunday
4835,The Rolling Hunger,10:54,Saturday
4836,Burgers Ya Heard,02:14,Thursday
4837,The Snakehole,23:17,Sunday
4838,The Green Dragon Inn,22:41,Wednesday
4839,Victory,13:31,Tuesday
4840,Forgery Bar,10:58,Friday
4841,Friends Bar,02:38,Wednesday
4842,Whitechapel,13:34,Wednesday
4843,Tiki Bar,23:32,Wednesday
4844,The Pool Hall,01:27,Wednesday
4845,Noc Noc,02:28,Monday
4846,The Sea Star,13:21,Saturday
4847,The People's Republik,02:55,Wednesday
4848,Pacific Cocktail Haven,10:25,Tuesday
4849,The Beer Hall,00:36,Sunday
4850,Hot Bird,15:37,Wednesday
4851,Lil Phil's Grill,12:17,Saturday
4852,Mystic Island Casino,12:44,Friday
4853,Garage,10:35,Wednesday
4854,Chatsubo,16:41,Wednesday
4855,Tonga Room,18:29,Monday
4856,O'Malley's Bar,13:06,Wednesday
4857,Kozy Kar,14:55,Wednesday
4858,Garage,15:07,Thursday
4859,Element,19:39,Thursday
4860,The Hog's Head Inn,14:02,Saturday
4861,The Gold Room,01:02,Monday
4862,Volpe's,23:12,Saturday
4863,The Rolling Hunger,11:00,Tuesday
4864,Lighthouse Bar and Grill,19:48,Monday
4865,Bob's Country Bunker,17:05,Sunday
4866,The Page,02:44,Wednesday
4867,95 Slide,01:43,Sunday
4868,Winchester Tavern,17:37,Thursday
4869,Lefty's Pub,02:38,Thursday
4870,Boar's Head Tavern,12:34,Monday
4871,O'Malley's Bar,19:51,Saturday
4872,The Tiny Twister,10:18,Sunday
4873,Third Rail,11:07,Sunday
4874,Toronado,14:59,Friday
4875,The Sea Star,20:37,Wednesday
4876,Novela,18:07,Wednesday
4877,The Last Resort,00:27,Sunday
4878,Otto's Shrunken Head,10:04,Monday
4879,Oyster Creek Inn,14:49,Saturday
4880,Craft Pride,02:35,Sunday
4881,Bar of the Dogs,18:17,Monday
4882,Ink and Paint Club,19:48,Saturday
4883,The Alembic,14:30,Tuesday
4884,Forgery Bar,02:56,Wednesday
4885,Jazzy B's,22:36,Tuesday
4886,The Skylark Lounge,22:03,Thursday
4887,Weenie Hut Jr's,10:20,Sunday
4888,Steve Vo's,13:06,Sunday
4889,Boar's Head Tavern,16:43,Thursday
4890,Pacific Cocktail Haven,14:10,Monday
4891,Playaz Club,16:58,Monday
4892,The Skylark Lounge,18:27,Wednesday
4893,Jimmy D's,01:02,Saturday
4894,Bob's Country Bunker,11:14,Wednesday
4895,Madrone Art Bar,00:34,Sunday
4896,Wildhawk,13:49,Wednesday
4897,Jumbo's Clown Room,12:06,Saturday
4898,Coffeecake,00:45,Friday
4899,The Snakehole,18:37,Tuesday
4900,The Pastry War,13:58,Friday
4901,Hi Tops,14:21,Sunday
4902,Bar of the Dogs,17:06,Sunday
4903,Aunt Charlie's Lounge,11:03,Tuesday
4904,Cityscape,10:43,Tuesday
4905,The Dexter Lake Club,22:25,Monday
4906,The Boxcar,20:36,Thursday
4907,Benjamin Cooper,13:41,Wednesday
4908,Tonga Room,18:08,Sunday
4909,The Dexter Lake Club,20:26,Wednesday
4910,The Moon Under Water,00:44,Friday
4911,The Drunken Clam,15:35,Friday
4912,Oyster Creek Inn,19:43,Wednesday
4913,The Bar,01:25,Tuesday
4914,Robert's Western World,16:57,Saturday
4915,Scarlet Pub,21:21,Saturday
4916,Cold Drinks Bar,23:29,Thursday
4917,Salty Squid,01:49,Saturday
4918,The Dogg House,22:01,Tuesday
4919,The Jack Saloon,13:50,Sunday
4920,Blondie's Bar,10:26,Saturday
4921,Mr. Sizzles,23:51,Monday
4922,Bond Bar,15:15,Tuesday
4923,The Chapel,15:47,Monday
4924,Dalva,17:59,Monday
4925,Press Club,17:24,Monday
4926,Kadie's Club Pecos,15:07,Saturday
4927,Harry Hope's Saloon,12:01,Friday
4928,Mos Eisley Cantina,11:00,Thursday
4929,Resolute,18:02,Saturday
4930,The Billy goat Tavern,14:49,Wednesday
4931,Hazel Southern Bar,16:42,Monday
4932,Moe's Tavern,10:07,Wednesday
4933,Mickey's Pub,21:17,Tuesday
4934,Ray's Happy Birthday Bar,15:01,Friday
4935,Aunt Charlie's Lounge,16:32,Tuesday
4936,Bean Bag,18:24,Tuesday
4937,Maccadam's Old Oil House,12:23,Friday
4938,Rock Bar,18:22,Monday
4939,Benjamin Cooper,12:56,Sunday
4940,Lil Phil's Grill,12:13,Sunday
4941,Rusted Furnace,23:47,Wednesday
4942,The Admiral Benbow Inn,13:38,Sunday
4943,Rock Bar,13:11,Sunday
4944,Half Step,12:20,Wednesday
4945,The Pool Hall,17:36,Sunday
4946,Resolute,12:31,Wednesday
4947,Munden's Bar,23:44,Friday
4948,Linden Room,14:12,Thursday
4949,Just Off Vine,18:54,Friday
4950,The Moon Under Water,11:54,Monday
4951,Bar Fluxus,16:35,Wednesday
4952,The Hip Joint,20:05,Sunday
4953,Tempest,11:11,Friday
4954,Cityscape,22:56,Sunday
4955,Seven Grand,20:43,Saturday
4956,Kozy Kar,18:41,Tuesday
4957,The Store,00:38,Saturday
4958,The Monk's Kettle,14:26,Thursday
4959,A Clean, Well-Lighted Place,12:55,Wednesday
4960,The Tiny Twister,17:35,Monday
4961,Benjamin Cooper,14:51,Friday
4962,Lee Harvey's,20:20,Monday
4963,The Pitch and Roll,01:41,Sunday
4964,Cityscape,17:02,Sunday
4965,Seven Grand,10:05,Monday
4966,Scarlet Pub,22:46,Thursday
4967,Bar Fluxus,19:37,Thursday
4968,Rusted Furnace,02:58,Saturday
4969,Trick Dog,12:15,Saturday
4970,Full Circle Bar,16:33,Monday
4971,Mr. Sizzles,10:47,Saturday
4972,Smuggler's Cove,13:59,Monday
4973,Friends Bar,11:57,Friday
4974,Zam Zam,18:22,Thursday
4975,A Clean, Well-Lighted Place,18:00,Friday
4976,Off the Hook,19:13,Wednesday
4977,Wilma's,23:53,Thursday
4978,Marie's Crisis Cafe,14:21,Saturday
4979,Tonga Room,20:38,Thursday
4980,Novela,22:41,Tuesday
4981,Monaghan's Bar,02:03,Wednesday
4982,The Moon Under Water,22:42,Tuesday
4983,Murio's Trophy Room,18:59,Sunday
4984,The Brick,21:04,Saturday
4985,Scarlet Pub,18:42,Tuesday
4986,Oddjob,22:54,Wednesday
4987,Half Step,02:34,Tuesday
4988,Jalapeno Brothers,23:45,Friday
4989,Full Circle Bar,18:17,Monday
4990,Fireside Bar,18:36,Tuesday
4991,The House of shields,18:26,Sunday
4992,Whitechapel,18:23,Thursday
4993,Steve Vo's,10:17,Thursday
4994,The Hideout Theatre,16:37,Tuesday
4995,Maccadam's Old Oil House,23:25,Monday
4996,Otto's Shrunken Head,20:17,Sunday
4997,Wildhawk,14:24,Monday
4998,Blondie's Bar,11:36,Sunday
4999,Munden's Bar,23:56,Wednesday
5000,Hop Sing Laundromat,19:14,Tuesday
5001,Winchester Tavern,10:10,Wednesday
5002,Dino's Bar and Grill,01:40,Tuesday
5003,Volpe's,14:23,Saturday
5004,Hi Tops,13:39,Monday
5005,Press Club,23:16,Wednesday
5006,Cold Drinks Bar,13:36,Tuesday
5007,The Sea Star,17:40,Saturday
5008,Greely's,13:42,Sunday
5009,Bernie's Burger Bus,20:51,Tuesday
5010,Wildhawk,21:45,Wednesday
5011,Psycho Suzi's,19:55,Friday
5012,Knomad Bar,21:13,Monday
5013,Weenie Hut Jr's,18:09,Saturday
5014,Zam Zam,18:03,Saturday
5015,Zeitgeist,12:16,Wednesday
5016,The Pastry War,17:35,Monday
5017,Korova Milk Bar,18:39,Thursday
5018,The People's Republik,21:04,Thursday
5019,The Beer Hall,23:22,Thursday
5020,Whisler's,15:03,Sunday
5021,The Pied Piper,18:31,Sunday
5022,Cockatoo Inn,12:50,Thursday
5023,Moe's Tavern,22:49,Tuesday
5024,Volpe's,22:29,Monday
5025,Wilma's,14:56,Tuesday
5026,Tiki Bar,23:13,Sunday
5027,Top of the Mark,02:34,Thursday
5028,Bender's,17:40,Wednesday
5029,Jimmy D's,21:32,Monday
5030,Tucker's Tavern,01:14,Tuesday
5031,Maccadam's Old Oil House,10:11,Wednesday
5032,Jalapeno Brothers,20:01,Friday
5033,The People's Republik,19:15,Thursday
5034,Bernie's Burger Bus,15:51,Saturday
5035,Pacific Cocktail Haven,21:04,Monday
5036,Bean Bag,19:00,Tuesday
5037,Smuggler's Cove,15:23,Monday
5038,Tucker's Tavern,15:43,Monday
5039,Bar San Pancho,14:02,Monday
5040,The Hip Joint,02:51,Wednesday
5041,The Tiny Twister,12:17,Thursday
5042,Full Circle Bar,00:23,Sunday
5043,The Drunken Clam,11:05,Tuesday
5044,The Hog's Head Inn,19:14,Sunday
5045,Inky Stink,21:43,Wednesday
5046,Press Club,00:33,Monday
5047,Corner Tavern,23:54,Sunday
5048,Playaz Club,12:54,Friday
5049,Full Circle Bar,14:56,Monday
5050,95 Slide,00:38,Thursday
5051,The Jack Saloon,10:56,Saturday
5052,Bob's Country Bunker,20:51,Saturday
5053,Friends Bar,01:05,Saturday
5054,Corner Tavern,12:33,Saturday
5055,Oddjob,22:29,Wednesday
5056,Chatsubo,15:24,Tuesday
5057,Munden's Bar,19:14,Friday
5058,Just Off Vine,19:05,Wednesday
5059,Kozy Kar,21:46,Thursday
5060,Bar San Pancho,15:30,Friday
5061,Lighthouse Bar and Grill,00:31,Tuesday
5062,Black Horse London Pub,21:50,Saturday
5063,Otto's Shrunken Head,02:08,Tuesday
5064,Zeitgeist,01:21,Saturday
5065,Brass Tracks,10:33,Tuesday
5066,Cockatoo Inn,20:49,Tuesday
5067,Fat Angel,22:55,Friday
5068,Bond Bar,00:10,Sunday
5069,Rusted Furnace,11:33,Friday
5070,Inky Stink,02:14,Wednesday
5071,The Pastry War,11:25,Saturday
5072,Zam Zam,01:18,Sunday
5073,Craft Pride,01:16,Tuesday
5074,Cockatoo Inn,19:31,Tuesday
5075,Chatsubo,21:19,Monday
5076,The Boxcar,23:23,Saturday
5077,Bada Bing!,20:00,Wednesday
5078,Kadie's Club Pecos,00:35,Sunday
5079,Rusted Furnace,23:13,Friday
5080,BlackBird,11:27,Friday
5081,A Clean, Well-Lighted Place,20:22,Wednesday
5082,The Hip Joint,11:34,Saturday
5083,Death and Co,23:12,Saturday
5084,Hot Bird,18:58,Monday
5085,Levy's,23:53,Sunday
5086,Aunt Charlie's Lounge,16:43,Friday
5087,Playaz Club,02:42,Monday
5088,Bar 821,01:47,Wednesday
5089,Black Horse London Pub,18:36,Tuesday
5090,Third Rail,10:38,Sunday
5091,Garage,02:25,Tuesday
5092,Blondie's Bar,13:31,Tuesday
5093,Volpe's,15:49,Saturday
5094,Mystic Island Casino,12:47,Sunday
5095,The Hideout Theatre,12:11,Monday
5096,Trick Dog,01:26,Thursday
5097,The Dexter Lake Club,00:42,Tuesday
5098,Death and Co,00:51,Thursday
5099,Noc Noc,21:16,Sunday
5100,Whitechapel,01:36,Monday
5101,The Gold Room,23:36,Wednesday
5102,Fast Eddie's,23:10,Wednesday
5103,Mr. Sizzles,12:51,Thursday
5104,Benjamin Cooper,12:21,Monday
5105,HandleBar,18:27,Monday
5106,Local Edition,00:16,Friday
5107,The Fainting Goat,00:33,Sunday
5108,Seven Grand,15:25,Saturday
5109,Chatsubo,17:30,Tuesday
5110,Hazel Southern Bar,15:47,Thursday
5111,Snake and Jake's Christmas Club Lounge,12:51,Tuesday
5112,Element,18:58,Saturday
5113,Burgers Ya Heard,16:47,Saturday
5114,Friends Bar,10:19,Tuesday
5115,Seven Grand,22:18,Sunday
5116,The Townsend,14:54,Monday
5117,Garage,02:41,Monday
5118,Tempest,10:21,Sunday
5119,Volpe's,17:51,Tuesday
5120,Murio's Trophy Room,13:01,Sunday
5121,Playaz Club,00:19,Tuesday
5122,The Rolling Hunger,15:01,Tuesday
5123,The People's Republik,00:24,Friday
5124,Inky Stink,23:35,Thursday
5125,A Clean, Well-Lighted Place,17:52,Tuesday
5126,The Bang Bang Bar,13:05,Tuesday
5127,The Page,22:23,Tuesday
5128,Madrone Art Bar,11:53,Wednesday
5129,Clock Bar,14:28,Friday
5130,Tonga Room,01:41,Monday
5131,The Admiral Benbow Inn,19:43,Tuesday
5132,Firehouse Lounge,01:41,Thursday
5133,Toronado,01:36,Thursday
5134,Snake and Jake's Christmas Club Lounge,15:25,Friday
5135,Kadie's Club Pecos,00:35,Saturday
5136,Robert's Western World,01:08,Monday
5137,Madrone Art Bar,16:37,Monday
5138,The Drunken Clam,19:51,Monday
5139,The Page,00:45,Friday
5140,Half Step,17:09,Friday
5141,Burnt Toast,19:02,Monday
5142,Tabard Inn,22:57,Friday
5143,Hop Sing Laundromat,23:54,Friday
5144,The Pitch and Roll,20:53,Wednesday
5145,Tucker's Tavern,22:37,Sunday
5146,Rusted Furnace,22:58,Wednesday
5147,Meibeyer's,00:20,Monday
5148,Leaky Faucet,11:23,Sunday
5149,Jimmy D's,21:50,Sunday
5150,Lee Harvey's,10:54,Sunday
5151,Chatsubo,20:44,Thursday
5152,Tucker's Tavern,22:08,Monday
5153,Oddjob,22:44,Monday
5154,The Bang Bang Bar,12:10,Monday
5155,Clydz,21:10,Wednesday
5156,Corner Tavern,16:40,Wednesday
5157,Smuggler's Cove,17:52,Saturday
5158,Library Bar,23:08,Sunday
5159,The Boxcar,10:28,Wednesday
5160,Bender's,14:10,Saturday
5161,Monaghan's Bar,16:26,Tuesday
5162,Marie's Crisis Cafe,19:14,Thursday
5163,Buddha Lounge,11:13,Friday
5164,Craft Pride,12:18,Tuesday
5165,El Tenedor,12:07,Saturday
5166,The Roosevelt Room,14:44,Friday
5167,Whitechapel,20:58,Sunday
5168,The Beer Hall,22:27,Monday
5169,Toronado,22:03,Thursday
5170,Tempest,12:47,Thursday
5171,Trick Dog,16:45,Monday
5172,Kozy Kar,22:29,Sunday
5173,The Dogg House,20:28,Friday
5174,Black Horse London Pub,14:36,Wednesday
5175,Full Circle Bar,15:32,Friday
5176,Element,19:54,Friday
5177,Resolute,20:37,Saturday
5178,The Billy goat Tavern,18:29,Sunday
5179,Benjamin Cooper,02:21,Wednesday
5180,Kelly's Korner,15:37,Wednesday
5181,Craft Pride,22:23,Tuesday
5182,Seven Grand,11:59,Monday
5183,The Drunken Clam,15:49,Friday
5184,Zam Zam,22:13,Wednesday
5185,Mickey's Pub,23:32,Thursday
5186,Tonga Room,17:05,Tuesday
5187,Bar 821,15:12,Friday
5188,Korova Milk Bar,12:09,Monday
5189,Fireside Bar,17:14,Tuesday
5190,Dive Bar and Lounge,19:23,Tuesday
5191,The Admiral Benbow Inn,13:16,Sunday
5192,Snake and Jake's Christmas Club Lounge,10:05,Sunday
5193,The Grackle,14:25,Tuesday
5194,The Pastry War,12:03,Friday
5195,The Fainting Goat,19:04,Friday
5196,Midnight Cowboy,22:59,Friday
5197,Craft Pride,15:12,Sunday
5198,Chatsubo,13:54,Monday
5199,The Green Dragon Inn,22:56,Monday
5200,Bar Fluxus,12:24,Saturday
5201,The Skylark Lounge,22:13,Monday
5202,Fireside Bar,15:24,Thursday
5203,The Pastry War,01:13,Friday
5204,Pacific Cocktail Haven,01:52,Saturday
5205,Lee Harvey's,18:40,Friday
5206,Murio's Trophy Room,12:06,Wednesday
5207,Clock Bar,16:55,Sunday
5208,The Store,10:15,Saturday
5209,Winchester Tavern,00:03,Saturday
5210,BlackBird,14:09,Friday
5211,Oddjob,18:48,Monday
5212,The Boxcar,21:52,Thursday
5213,The Dexter Lake Club,21:10,Thursday
5214,Library Bar,17:56,Tuesday
5215,Levy's,21:34,Thursday
5216,The Hog's Head Inn,13:19,Wednesday
5217,1836 Grill,00:01,Monday
5218,Pacific Cocktail Haven,20:05,Thursday
5219,Hot Bird,13:17,Tuesday
5220,The Hideout Theatre,14:36,Monday
5221,Forgery Bar,18:07,Wednesday
5222,Meibeyer's,02:08,Tuesday
5223,Kozy Kar,10:57,Tuesday
5224,Lee Harvey's,15:17,Thursday
5225,The Snakehole,12:26,Friday
5226,Lefty's Pub,13:01,Friday
5227,Street Dips,15:49,Tuesday
5228,The Hideout Theatre,00:13,Wednesday
5229,Blondie's Bar,16:34,Friday
5230,Clock Bar,23:30,Sunday
5231,The Skylark Lounge,20:00,Friday
5232,Cityscape,01:43,Thursday
5233,Black Horse London Pub,22:35,Saturday
5234,The Chapel,18:51,Monday
5235,Rickhouse,14:25,Sunday
5236,Jimmy D's,19:41,Wednesday
5237,Victory,15:03,Thursday
5238,Benjamin Cooper,15:12,Friday
5239,The Bar at Milliways,12:58,Monday
5240,The Pitch and Roll,01:30,Sunday
5241,Lee Harvey's,01:13,Tuesday
5242,Inky Stink,22:32,Wednesday
5243,Hi Tops,17:20,Monday
5244,Weenie Hut Jr's,11:32,Tuesday
5245,The Pitch and Roll,17:22,Tuesday
5246,Comstock Saloon,20:09,Thursday
5247,Harry Hope's Saloon,19:56,Saturday
5248,Local Edition,16:20,Wednesday
5249,Madrone Art Bar,14:48,Monday
5250,Friends Bar,20:34,Monday
5251,Just Off Vine,12:17,Saturday
5252,Bond Bar,18:46,Monday
5253,1836 Grill,22:51,Sunday
5254,El Tenedor,17:55,Sunday
5255,Tucker's Tavern,22:43,Tuesday
5256,The Monk's Kettle,14:03,Wednesday
5257,The Crow & Crown,23:20,Wednesday
5258,1836 Grill,10:34,Wednesday
5259,Firehouse Lounge,11:32,Thursday
5260,Comstock Saloon,01:52,Friday
5261,Caribbean Breeze,22:50,Monday
5262,Library Bar,23:57,Tuesday
5263,Murio's Trophy Room,01:42,Saturday
5264,Hot Bird,13:07,Wednesday
5265,Club Sugar Ray,02:08,Thursday
5266,Clock Bar,19:51,Sunday
5267,Jimmy D's,20:21,Saturday
5268,The Double Deuce,00:17,Thursday
5269,The Townsend,19:02,Sunday
5270,Jalapeno Brothers,21:52,Monday
5271,Rick's Cafe Americanain,12:49,Wednesday
5272,The Double Deuce,21:44,Monday
5273,Trick Dog,12:50,Sunday
5274,The Bar at Milliways,12:58,Thursday
5275,Novela,18:45,Friday
5276,Toronado,19:31,Saturday
5277,Smog Cutter,10:45,Saturday
5278,The Alembic,19:32,Tuesday
5279,The Surly Wench Pub,15:53,Wednesday
5280,The Brick,01:19,Tuesday
5281,Coffeecake,11:37,Thursday
5282,Rock Bar,01:24,Sunday
5283,Toronado,19:45,Friday
5284,Noc Noc,23:16,Saturday
5285,Caribbean Breeze,14:08,Thursday
5286,Resolute,21:34,Saturday
5287,Garage,00:57,Monday
5288,The Brick,12:47,Thursday
5289,Friends Bar,23:23,Thursday
5290,The Dogg House,13:06,Friday
5291,Cityscape,00:36,Tuesday
5292,The Bar,01:29,Saturday
5293,Half Step,14:41,Monday
5294,Firehouse Lounge,14:39,Friday
5295,Mr. Sizzles,02:55,Wednesday
5296,Knomad Bar,14:53,Friday
5297,Greely's,11:00,Friday
5298,Lee Harvey's,10:25,Saturday
5299,Jazzy B's,22:25,Thursday
5300,Barca City,22:48,Tuesday
5301,Clock Bar,23:20,Sunday
5302,White Cap,00:20,Monday
5303,Jazzy B's,23:53,Wednesday
5304,Smuggler's Cove,14:40,Monday
5305,Bender's,18:56,Thursday
5306,The Admiral Benbow Inn,13:33,Tuesday
5307,Off the Hook,00:50,Sunday
5308,The Dogg House,16:15,Tuesday
5309,Cajun Cabin,14:26,Tuesday
5310,White Cap,00:42,Friday
5311,Mickey's Pub,10:49,Friday
5312,The Alembic,10:47,Friday
5313,Forgery Bar,12:08,Sunday
5314,Burgers Ya Heard,20:46,Sunday
5315,Cold Drinks Bar,22:44,Saturday
5316,Holy Water,20:15,Wednesday
5317,Cold Drinks Bar,01:56,Friday
5318,The House of shields,18:05,Tuesday
5319,Black Horse London Pub,14:41,Sunday
5320,Ray's Happy Birthday Bar,19:52,Saturday
5321,The Store,21:13,Sunday
5322,The Last Resort,00:49,Thursday
5323,The Rolling Hunger,23:24,Saturday
5324,The Chapel,00:30,Thursday
